v	përkas
v	përkatës
v	përket
v	përkrah
v	përkthej
v	përkulem
v	përkulje
v	përkushtim
v	përkëdhel
v	përkëdhelje
v	përleshje
v	përmasë
v	përmbahem
v	përmbaj
v	përmbajtje
v	përmban
v	përmbledh
v	përmbush
v	përmbys
v	përmbysem
v	përmbysje
v	përmbytje
v	përmend paraprak
v	përmendem
v	përmirësim
v	përmirësoj
v	përndaj
v	përparim
v	përparoj
v	përparon
v	përpiqem
v	përpjekje
v	përplas
v	përplasja
v	përplasje
v	përpunoj
v	përputh
v	përputhem
v	përpëlitje
v	përqas
v	përqesh
v	përqëndrohem
v	përshat
v	përshkoj
v	përshkon
v	përshkruaj
v	përshpejtoj
v	përshtat
v	përshtatem
v	përshëndes
v	përsëris
v	përsërit
v	përsëritet
v	përtypje
v	përul
v	përvetësoj
v	përvijoj
v	përvojë
v	përziej
v	përzierje
v	përzihem
v	përzjerje
v	përçaj
v	përçartje
v	përçoj
v	pëshpëris
v	pëshpëritje
v	pësoj
v	pësoj rënie
v	pëson
v	qaj
v	qaravitje
v	qarkulloj
v	qartësohem
v	qartësoj
v	qellim
v	qendrese
v	qep
v	qep bashkë
v	qepem
v	qepem keq
v	qera
v	qesh
v	qesharak
v	qetësim
v	qetësohem
v	qetësohet
v	qetësoj
v	qetësoj grindjen
v	qeveris
v	qitje
v	quaj
v	qullos
v	që përmbyset
v	qëlloj
v	qëllon që
v	qëndisje
v	qëndrim
v	qëndroj
v	qëndroj ulur
v	qëndron për
v	qëndron tek
v	qëroj
v	rafinoj
v	raport
v	raportoj
v	reagoj
v	realizoj
v	recitoj
v	reduktohem
v	reduktoj
v	referohem
v	reflektoj
v	refuzoj
v	regjistroj
v	regjistër
v	reklamoj
v	rekomandoj
v	rekuperoj
v	rendis
v	rendit
v	reputacion
v	respektoj
v	restauroj
v	rezervoj
v	rezistoj
v	rezultat
v	rezulton
v	rifitoj
v	rigjej
v	rimarr
v	rimarr veten
v	rindërtoj
v	riparoj
v	riprodhim
v	riprodhohet
v	riprodhoj
v	rishfaqet
v	rishikoj
v	risk
v	rivendos
v	rivihem
v	roll in the hay
v	rrafshinë
v	rrafshoj
v	rrah
v	rrahje
v	rregjistroj
v	rregull
v	rregullim rrëmuje
v	rregulloj
v	rreh
v	rrenë ,gënjeshtër
v	rreshje
v	rrethim
v	rrethoj
v	rrezatoj
v	rrezik
v	rrezikim
v	rrezikoj
v	rri
v	rri ne shtrat
v	rri në këmbë
v	rri ulur
v	rrip
v	rrit
v	rritem
v	rritet
v	rritje
v	rrjedh
v	rrjedhë
v	rrjep
v	rrobë
v	rroj
v	rrokullis
v	rrotull
v	rrotullim
v	rrotullohem
v	rrotë
v	rrudhë
v	rrumbullakos
v	rryshfet
v	rrëfej
v	rrëgjohem
v	rrëmbej
v	rrëmbim
v	rrëmoj
v	rrëmujë
v	rrëqethje
v	rrëshqas
v	rrëshqitje
v	rrëzim
v	rrëzoj
v	ruaj
v	rul
v	rulon
v	rëndoj
v	rënie
v	rënkim
v	sajoj
v	sasi
v	screw
v	sekuestroj
v	selektoj
v	sfidoj
v	shaj
v	shantazh
v	sharrë
v	shartim
v	shenjestër
v	shenjoj
v	shenjë
v	shenjë paralajmëruese
v	sherbej
v	shes
v	sheshoj
v	shfajësoj
v	shfaq
v	shfaqem
v	shfaqet
v	shformoj
v	shfrej
v	shfryj
v	shfrytëzoj
v	shi
v	shi i madh
v	shi i rrëmbyeshëm
v	shi me gjyma
v	shi me shtambë
v	shifroj
v	shije
v	shijoj
v	shikim
v	shikim i shpejtë
v	shkak
v	shkaktoj
v	shkaktoj humbje
v	shkaktoj vuajtje
v	shkarje
v	shkarkoj
v	shkatërrim
v	shkatërrohem
v	shkatërroj
v	shkelje syri
v	shkelm
v	shkoj
v	shkoj afër
v	shkoj andej këtej
v	shkoj pas
v	shkoj përpara
v	shkoj shpejt
v	shkoj,i kam hije
v	shkolloj
v	shkopsit
v	shkrij
v	shkrijë së bashku
v	shkrim
v	shkruaj
v	shkruaj me shifër
v	shkruaj në kode
v	shkrumboj
v	shkund
v	shkurtoj
v	shkëlqim
v	shkëmbej
v	shkëmbim
v	shkëput
v	shkëputem
v	shkërmoq
v	shlyej
v	shmang
v	shmangem
v	shndërroj
v	shoh
v	shoqëri
v	shoqërohem
v	shoqëroj
v	shoqëroj,radhitem
v	shoqërues
v	shpaketoj
v	shpall
v	shpalos
v	shpat
v	shpejtoj
v	shpenzim
v	shpenzoj
v	shpif
v	shpim
v	shpjegoj
v	shpoj
v	shpreh
v	shpreh gëzim
v	shpreh hare
v	shpreh me fjalë
v	shprese
v	shpresë suksesi
v	shpëlarje
v	shpëndaj
v	shpërbëhet
v	shpërbëj
v	shpërdoroj
v	shpërfill
v	shpërhap
v	shpërndahem
v	shpërndaj
v	shpërndarje
v	shpërthej
v	shpërthim
v	shqetësim
v	shqetësoj
v	shqiptoj
v	shqiptoj fjalë-fjalë
v	shquaj
v	shqyrtoj
v	shteg
v	shtendosem
v	shter
v	shterngate
v	shtesë
v	shtie në dorë
v	shtim
v	shtime
v	shtjelloj
v	shtohem
v	shtoj
v	shtoj në peshë
v	shtojcë
v	shtresë
v	shtri
v	shtrihem
v	shtrij
v	shtrëngim
v	shtrëngohem
v	shtrëngoj
v	shturje
v	shty
v	shtyj
v	shtyj afatin
v	shtyj mënjanë
v	shtyp
v	shtypje
v	shtyrje
v	shtysë
v	shtytje
v	shuaj
v	shuhem
v	shuhet
v	shumohem
v	shumë
v	shumëfishoj
v	shushurij
v	shushurimë
v	shënim
v	shënoj
v	shërbej
v	shërbim
v	shëroj
v	shëtitje
v	siguroj
v	sillem
v	sipërfaqe
v	sistem veprimesh
v	sistemohem
v	sistemoj
v	sjell ndërmend
v	sjell në jetë
v	sjell në mend
v	sjellje
v	skaj
v	ski
v	skicoj
v	skuq
v	skuqem
v	skuqje
v	sleep with
v	sokëllij
v	sos durimin
v	specifikoj
v	spekuloj
v	sprovë
v	spërkat
v	spërkë
v	sqaroj
v	stabilizoj
v	stakoj
v	sterilizoj
v	stimuloj
v	stolis
v	strehohem
v	strukem
v	studioj
v	stuhi
v	stërvit
v	stërvitem
v	sugjeroj
v	sukses
v	sulm
v	sulmoj
v	suportoj
v	supozim
v	supozoj
v	sëmbim
v	sëmundje
v	sëmurë lehtë
v	tabelë
v	takohen në
v	takoj
v	tall
v	tallës
v	tambur
v	tatëpjetë
v	tejkaloj
v	telefonoj
v	telekomunikim
v	telikos
v	tendos
v	tensionoj
v	tentativë
v	teorizoj
v	terezis
v	testoj
v	thahem
v	thahet
v	thaj
v	tharbem
v	tharje
v	thartoj
v	thashetheme
v	thek
v	theksim
v	theksoj
v	thellësi
v	them
v	them lamtumirë
v	themeloj
v	ther
v	therje
v	thesar
v	thirrje
v	thithin
v	thithje
v	thumbim
v	thur
v	thyej
v	thërmohet
v	thërras
v	thërrmoj
v	tiganis
v	tik tak
v	tingull
v	tingull ore
v	tingullues
v	tingëllim
v	tingëllim këmbanash
v	tingëllon
v	tipizoj
v	tkurr
v	tkurrem
v	toleroj
v	torturoj
v	trajnoj
v	trajtoj
v	transferim
v	transferoj
v	transformoj
v	transmetoj
v	transportim
v	transportoj
v	trazim
v	trazoj
v	tregoj
v	tregoj rrugën
v	tregti
v	tregues
v	tregëti
v	trembje
v	tren
v	tret
v	tretem
v	trilloj
v	tringëllimë
v	triumfoj
v	trokitje e lehtë
v	tryezë
v	trysni
v	tund
v	tund kokën
v	tundem
v	turbullirë
v	turbulloj
v	turielë
v	turpërohem
v	turpëroj
v	turrem
v	tymosje
v	të ardhura
v	të jesh aktiv
v	të lejosh
v	të marrësh një sy gjumë
v	të qënurit mirë
v	të veprosh ne mënyrë refleksive
v	të veprosh në mënyrë të pavullnetshme
v	tërheq
v	tërheqje
v	tërhiqem
v	udhëheq
v	udhëheqës
v	udhërrëfyes
v	udhëtim
v	udhëtim me makinë
v	udhëtoj
v	udhëzoj
v	ujdis
v	ul
v	ulem
v	ulje
v	ulëras
v	ulërij
v	ulërim
v	unifikoj
v	urdhëroj
v	ushqej
v	ushqim
v	ushqim per kafshët
v	ushtimë
v	ushtrim
v	ushtrime
v	ushtroj
v	uturin
v	va
v	vajtoj
v	vallëzim
v	valë
v	valëvitje
v	var
v	varet
v	varg
v	vazhdoj
v	vazhdoj së punuari
v	vazhdoj të jem
v	vdes
v	vdes nga dëshira
v	ve ne raft
v	ve në një nivel
v	vegël për përkulje hekuri
v	vend i mbyllur
v	vendos
v	vendos pranë
v	vendqëndrim
v	venitet
v	veprim
v	vepro
v	veproj
v	verifikoj
v	veshje për pritje
v	veshtrim
v	veç
v	veçmas
v	veçoj
v	vihem pas
v	vij
v	vij në
v	vij në jetë
v	vijoj
v	vijë e lakuar,kurbë
v	vikatje
v	vishem
v	vishu
v	vizatim
v	vizatoj
v	vjen nga
v	vjetërsohem
v	vlen
v	vlere
v	vlerë
v	vlerësim
v	vlerësoj
v	vlerësues
v	vlon
v	vonoj
v	vrap
v	vrapim
v	vrapim me vrull
v	vrapim shpejtësie
v	vrapoj
v	vras
v	vras mendjen
v	vrasje
v	vrimë
v	vringëlloj
v	vrojtoj
v	vrojton
v	vrull
v	vrullshëm
v	vuaj
v	vuajtje
v	vullnetar
v	vyshk
v	vë
v	vë cak
v	vë jetën në rrezik
v	vë në dijeni
v	vë në lojë
v	vë në merak
v	vë në plan
v	vë në provë
v	vë në rregull
v	vë në rrezik
v	vë në vijë
v	vë re
v	vë zjarr
v	vëmendje
v	vënie taksash
v	vërshim
v	vërtetoj
v	vërtitem
v	vështirësi
v	vështrim ngultas
v	vështroj ngultas
v	vëzhgim
v	xhindos
v	zakon
v	zaptoj
v	zbardh
v	zbardhet
v	zbatoj
v	zbavitem
v	zbeh
v	zbehem
v	zbraz
v	zbrazje
v	zbres
v	zbres nga
v	zbritje
v	zbritje e ëmbël
v	zbukuroj
v	zbuloj
v	zbut
v	zbërthehet
v	zbërthej
v	zdërvitje
v	zemërim
v	zemëroj
v	zgjas
v	zgjat
v	zgjatem
v	zgjatje
v	zgjatoj
v	zgjedh
v	zgjedhje
v	zgjeroj
v	zgjidh
v	zgjidh një problem
v	zgjim
v	zgjohem
v	zgjoj
v	zgurdulloj
v	zhbllokim
v	zhbllokoj
v	zhburrëroj
v	zhduk
v	zhdukem
v	zhdëmtoj
v	zhubros
v	zhubër
v	zhul
v	zhurmon
v	zhvendos
v	zhvendosje
v	zhvesh
v	zhvidhos
v	zhvillim
v	zhvillim ngjarjesh
v	zhvillohem
v	zhvillohet
v	zhvilloj
v	zhvleftësoj
v	zhytem
v	ziej
v	zmadhoj
v	zmbrapsje
v	zotëroj
v	zukat
v	zvarritem
v	zvarritje
v	zverdhem
v	zvogëlohem
v	zvogëloj
v	zë
v	zë frymën
v	zë vend
v	zëvendësoj
v	zëvendësues
v	çaj
v	çaj përmes
v	çakordoj
v	çalim
v	çan
v	çapitje
v	çarje
v	çel
v	çelen sytë
v	çift
v	çiftohem
v	çiftoj
v	çirrem
v	çkoloroj
v	çlirohem
v	çliroj
v	çlodhem
v	çlodhje
v	çmim
v	çmoj
v	çmontoj
v	çngjyros
v	çohem
v	çoj
v	çoj lartë
v	çoj nëpër mend
v	çoj përpara
v	çoksigjenoj
v	çokë
v	çorientoj
v	çrregullim
v	çrregulloj
v	çudi
v	ëndërrim
v	është ne lartesine e duhur
